132.64,132.64
317.16,More than Upper Bound 219.6825
314.2719,More than Upper Bound 219.6825
51.75,51.75
324,More than Upper Bound 219.6825
248.04,More than Upper Bound 219.6825
20.196,20.196
78.72,78.72
1906.485,More than Upper Bound 219.6825
12.6,12.6
176.04,176.04
-352.32,Less Than Lower Bound -126.1455
9.87,9.87
268.8039,More than Upper Bound 219.6825
128.4,128.4
154.23,154.23
2.718,2.718
-62.3862,-62.3862
-153.98,Less Than Lower Bound -126.1455
155.25,155.25
-887.04,Less Than Lower Bound -126.1455
45.9,45.9
-42.747,-42.747
258.15,More than Upper Bound 219.6825
252.9,More than Upper Bound 219.6825
164.565,164.565
136.08,136.08
285.72,More than Upper Bound 219.6825
340.56,More than Upper Bound 219.6825
349.56,More than Upper Bound 219.6825
407.1288,More than Upper Bound 219.6825
372.06,More than Upper Bound 219.6825
107.22,107.22
90.12,90.12
-299.8116,Less Than Lower Bound -126.1455
57.3106,57.3106
0,0
65.934,65.934
227.7,More than Upper Bound 219.6825
740.178,More than Upper Bound 219.6825
20.16,20.16
-68.1525,-68.1525
312.9,More than Upper Bound 219.6825
-257.604,Less Than Lower Bound -126.1455
238.236,More than Upper Bound 219.6825
101.28,101.28
254.56,More than Upper Bound 219.6825
72,72
658.668,More than Upper Bound 219.6825
-1.60736,-1.60736
311.7,More than Upper Bound 219.6825
320.715,More than Upper Bound 219.6825
167.979,167.979
94.56,94.56
131.2785,131.2785
-67.6704,-67.6704
625.8636,More than Upper Bound 219.6825
583.68,More than Upper Bound 219.6825
163.56,163.56
852.24,More than Upper Bound 219.6825
68.1,68.1
57.36,57.36
153.45,153.45
441.2884,More than Upper Bound 219.6825
36.171,36.171
-2380.35,Less Than Lower Bound -126.1455
96.72,96.72
42.747,42.747
117.1296,117.1296
582.232,More than Upper Bound 219.6825
-447.5947,Less Than Lower Bound -126.1455
89.94,89.94
-35.9058,-35.9058
-49.332,-49.332
-40.7116,-40.7116
593.7582,More than Upper Bound 219.6825
65.1,65.1
20.538,20.538
259.86,More than Upper Bound 219.6825
59.998,59.998
203.85,203.85
8.685,8.685
43.8486,43.8486
-41.52,-41.52
65.7,65.7
222.624,More than Upper Bound 219.6825
211.32,211.32
552.24,More than Upper Bound 219.6825
307.23,More than Upper Bound 219.6825
468.96,More than Upper Bound 219.6825
629.01,More than Upper Bound 219.6825
162.9,162.9
36.12,36.12
-25.68,-25.68
-24.2715,-24.2715
210.15,210.15
563.85,More than Upper Bound 219.6825
216.888,216.888
81.5949,81.5949
333.585,More than Upper Bound 219.6825
-172.287,Less Than Lower Bound -126.1455
208.26,208.26
99.16,99.16
57.26,57.26
39.54,39.54
260.58,More than Upper Bound 219.6825
405,More than Upper Bound 219.6825
14.76,14.76
232.0011,More than Upper Bound 219.6825
-82.8384,-82.8384
50.4,50.4
459.396,More than Upper Bound 219.6825
212.1876,212.1876
0,0
150.264,150.264
-26.7192,-26.7192
97.0137,97.0137
49.5,49.5
35.16,35.16
107.76,107.76
250.38,More than Upper Bound 219.6825
282.32,More than Upper Bound 219.6825
190.92,190.92
365.64,More than Upper Bound 219.6825
552.44,More than Upper Bound 219.6825
54.75,54.75
14.6,14.6
388.8128,More than Upper Bound 219.6825
251.88,More than Upper Bound 219.6825
631.296,More than Upper Bound 219.6825
128.592,128.592
73.5,73.5
87.3,87.3
49.28,49.28
379.428,More than Upper Bound 219.6825
-127.68,Less Than Lower Bound -126.1455
155.68,155.68
227.82,More than Upper Bound 219.6825
76.086,76.086
25.1979,25.1979
157.4875,157.4875
85.787,85.787
109.4856,109.4856
97.56,97.56
10.8248,10.8248
-8.0775,-8.0775
149.148,149.148
357.48,More than Upper Bound 219.6825
657.6,More than Upper Bound 219.6825
36.171,36.171
103.2,103.2
247.485,More than Upper Bound 219.6825
34.05,34.05
334.08,More than Upper Bound 219.6825
-260.121,Less Than Lower Bound -126.1455
398.16,More than Upper Bound 219.6825
69.03,69.03
118.9965,118.9965
235.04,More than Upper Bound 219.6825
45.504,45.504
112.725,112.725
357,More than Upper Bound 219.6825
-0.084,-0.084
382.632,More than Upper Bound 219.6825
395.544,More than Upper Bound 219.6825
5.22,5.22
-0.0405,-0.0405
488.4,More than Upper Bound 219.6825
-96.4704,-96.4704
222.72,More than Upper Bound 219.6825
79.86,79.86
-125.766,-125.766
8.604,8.604
220.48,More than Upper Bound 219.6825
650.28,More than Upper Bound 219.6825
91.14,91.14
199.92,199.92
80.843,80.843
266.4,More than Upper Bound 219.6825
227.205,More than Upper Bound 219.6825
459.06056,More than Upper Bound 219.6825
106.53,106.53
250.305,More than Upper Bound 219.6825
397.35,More than Upper Bound 219.6825
39.75,39.75
-71.8116,-71.8116
223.16,More than Upper Bound 219.6825
101.868,101.868
7.362,7.362
179.28,179.28
362.835,More than Upper Bound 219.6825
560.52,More than Upper Bound 219.6825
-41.334,-41.334
423.45,More than Upper Bound 219.6825
-1020.108,Less Than Lower Bound -126.1455
67.32,67.32
238.653,More than Upper Bound 219.6825
657.75,More than Upper Bound 219.6825
279.96,More than Upper Bound 219.6825
80.04,80.04
7.776,7.776
-137.664,Less Than Lower Bound -126.1455
-91.44,-91.44
-890.178,Less Than Lower Bound -126.1455
-34.9176,-34.9176
-259.3944,Less Than Lower Bound -126.1455
-301.8012,Less Than Lower Bound -126.1455
86.88,86.88
-31.491,-31.491
270.9474,More than Upper Bound 219.6825
-73.8192,-73.8192
7.38,7.38
280.92,More than Upper Bound 219.6825
116,116
87.264,87.264
11.34,11.34
56.7,56.7
161.16,161.16
228.84,More than Upper Bound 219.6825
145.887,145.887
84.42,84.42
213.24,213.24
83.4,83.4
158.529,158.529
365.64,More than Upper Bound 219.6825
9.72,9.72
-590.904,Less Than Lower Bound -126.1455
262.71,More than Upper Bound 219.6825
180,180
213.96,213.96
137.04,137.04
210.78,210.78
39.06,39.06
399.84,More than Upper Bound 219.6825
406.7154,More than Upper Bound 219.6825
138.78,138.78
-42.504,-42.504
-235.773,Less Than Lower Bound -126.1455
168.96,168.96
156.12,156.12
20.1,20.1
297.6435,More than Upper Bound 219.6825
300.78,More than Upper Bound 219.6825
25.245,25.245
0,0
139.56,139.56
79.68,79.68
-75.672,-75.672
135.24,135.24
42.84,42.84
35.01,35.01
202.30728,202.30728
572.55,More than Upper Bound 219.6825
59.22,59.22
303.48,More than Upper Bound 219.6825
0,0
702.75,More than Upper Bound 219.6825
-387.864,Less Than Lower Bound -126.1455
-59.8356,-59.8356
17.787,17.787
216.32,216.32
129.36,129.36
50.098,50.098
238.77,More than Upper Bound 219.6825
240.84,More than Upper Bound 219.6825
215.0304,215.0304
208.44,208.44
-690.3,Less Than Lower Bound -126.1455
168.79008,168.79008
-56.715,-56.715
-65.884,-65.884
57.6,57.6
69.636,69.636
263.04,More than Upper Bound 219.6825
197.16,197.16
-41.52,-41.52
27,27
8.28,8.28
525.6,More than Upper Bound 219.6825
217.224,217.224
78.96,78.96
226.8,More than Upper Bound 219.6825
199.8,199.8
114.75,114.75
-542.328,Less Than Lower Bound -126.1455
35.7,35.7
332.7,More than Upper Bound 219.6825
834.552,More than Upper Bound 219.6825
109.3365,109.3365
566.55264,More than Upper Bound 219.6825
183.36,183.36
301.98,More than Upper Bound 219.6825
8.28,8.28
-819.376,Less Than Lower Bound -126.1455
243.096,More than Upper Bound 219.6825
73.08,73.08
33,33
1130.346,More than Upper Bound 219.6825
-77.04,-77.04
215.73,215.73
17.58,17.58
287.982,More than Upper Bound 219.6825
51.1485,51.1485
-306.36,Less Than Lower Bound -126.1455
123.69,123.69
201.312,201.312
173.0316,173.0316
-133.668,Less Than Lower Bound -126.1455
218.2518,218.2518
-41.796,-41.796
462.35336,More than Upper Bound 219.6825
173.7408,173.7408
757.4112,More than Upper Bound 219.6825
43.44,43.44
-328.032,Less Than Lower Bound -126.1455
17.27328,17.27328
116.1,116.1
164.6316,164.6316
111.15,111.15
-362.556,Less Than Lower Bound -126.1455
292.8,More than Upper Bound 219.6825
193.14,193.14
-308.58,Less Than Lower Bound -126.1455
111.69,111.69
69.66,69.66
34.56,34.56
73.8,73.8
64.6272,64.6272
88.1804,88.1804
246.456,More than Upper Bound 219.6825
-160.2952,Less Than Lower Bound -126.1455
72,72
648.6,More than Upper Bound 219.6825
200.25,200.25
136.05,136.05
134.4,134.4
163.1898,163.1898
10.5,10.5
-264.84912,Less Than Lower Bound -126.1455
330.048,More than Upper Bound 219.6825
-62.7725,-62.7725
182.28,182.28
61.62,61.62
83.88,83.88
71.772,71.772
50.396,50.396
264.66,More than Upper Bound 219.6825
235.8,More than Upper Bound 219.6825
-643.71,Less Than Lower Bound -126.1455
214.74,214.74
315.99,More than Upper Bound 219.6825
-255.96,Less Than Lower Bound -126.1455
77.748,77.748
-0.009,-0.009
-416.52,Less Than Lower Bound -126.1455
-75.5958,-75.5958
-5.524,-5.524
119,119
-216.384,Less Than Lower Bound -126.1455
585.6,More than Upper Bound 219.6825
-227.88,Less Than Lower Bound -126.1455
-172.7328,Less Than Lower Bound -126.1455
-150.732,Less Than Lower Bound -126.1455
107.802,107.802
215.64,215.64
334.1142,More than Upper Bound 219.6825
-134.8956,Less Than Lower Bound -126.1455
36.36,36.36
229.98,More than Upper Bound 219.6825
41.46,41.46
201.864,201.864
-140.724,Less Than Lower Bound -126.1455
633.22,More than Upper Bound 219.6825
29.54,29.54
129.06,129.06
-164.2672,Less Than Lower Bound -126.1455
-621.27,Less Than Lower Bound -126.1455
-1694.592,Less Than Lower Bound -126.1455
117.81,117.81
88.83,88.83
264.6,More than Upper Bound 219.6825
-701.352,Less Than Lower Bound -126.1455
12.24,12.24
309.444,More than Upper Bound 219.6825
-36.294,-36.294
613.836,More than Upper Bound 219.6825
31.2,31.2
4.2,4.2
150.92392,150.92392
-0.021,-0.021
171.12,171.12
220.65176,More than Upper Bound 219.6825
41.232,41.232
85.77,85.77
79.28,79.28
84.24,84.24
-152.82,Less Than Lower Bound -126.1455
90.84,90.84
71.99,71.99
646.38,More than Upper Bound 219.6825
395.58,More than Upper Bound 219.6825
406.56,More than Upper Bound 219.6825
393.4368,More than Upper Bound 219.6825
-337.2948,Less Than Lower Bound -126.1455
229.2,More than Upper Bound 219.6825
179.4,179.4
91.98,91.98
371.316,More than Upper Bound 219.6825
171.15,171.15
357.12,More than Upper Bound 219.6825
91.38,91.38
171.4185,171.4185
88.044,88.044
127.944,127.944
246.852,More than Upper Bound 219.6825
-109.9365,-109.9365
122.16,122.16
18.06,18.06
23.49,23.49
341.28,More than Upper Bound 219.6825
-37.83,-37.83
31.35,31.35
141.888,141.888
443.94,More than Upper Bound 219.6825
435.888,More than Upper Bound 219.6825
85.7746,85.7746
26.55,26.55
-96.255,-96.255
7.26,7.26
334.86,More than Upper Bound 219.6825
39.24,39.24
1114.512,More than Upper Bound 219.6825
357.18,More than Upper Bound 219.6825
279.07728,More than Upper Bound 219.6825
43.2,43.2
38.56,38.56
10.5,10.5
300.78,More than Upper Bound 219.6825
7.1864,7.1864
13.617,13.617
175.86,175.86
-813.393,Less Than Lower Bound -126.1455
124.485,124.485
-56.175,-56.175
97.65,97.65
31.5,31.5
187.92,187.92
36.42,36.42
-526.722,Less Than Lower Bound -126.1455
-337.806,Less Than Lower Bound -126.1455
159.39,159.39
203.58,203.58
183.12,183.12
320.94,More than Upper Bound 219.6825
332.88,More than Upper Bound 219.6825
73.08,73.08
51.4975,51.4975
404.64,More than Upper Bound 219.6825
-1576.824,Less Than Lower Bound -126.1455
228.48,More than Upper Bound 219.6825
167.94,167.94
132.47888,132.47888
152.388,152.388
178.5,178.5
-392.16,Less Than Lower Bound -126.1455
204.9,204.9
-832.665,Less Than Lower Bound -126.1455
-142.071,Less Than Lower Bound -126.1455
-0.216,-0.216
292.56,More than Upper Bound 219.6825
83.142,83.142
-503.744,Less Than Lower Bound -126.1455
303.48,More than Upper Bound 219.6825
277.74,More than Upper Bound 219.6825
113.235,113.235
34.30984,34.30984
1270.99,More than Upper Bound 219.6825
65.52,65.52
296.1,More than Upper Bound 219.6825
235.41,More than Upper Bound 219.6825
251.28,More than Upper Bound 219.6825
-42.696,-42.696
-979.65,Less Than Lower Bound -126.1455
-62.34,-62.34
44.88,44.88
68.04,68.04
17.16,17.16
719.85,More than Upper Bound 219.6825
405.72,More than Upper Bound 219.6825
51.42,51.42
70.08,70.08
183.36,183.36
141.792,141.792
150.39,150.39
322.32,More than Upper Bound 219.6825
290,More than Upper Bound 219.6825
26.04,26.04
41.88,41.88
2.874,2.874
19.89,19.89
269.7,More than Upper Bound 219.6825
-115.176,-115.176
305.76,More than Upper Bound 219.6825
189.438,189.438
340.41,More than Upper Bound 219.6825
279.36,More than Upper Bound 219.6825
144.816,144.816
-17.4588,-17.4588
31.5825,31.5825
280.2,More than Upper Bound 219.6825
340.83,More than Upper Bound 219.6825
60.48,60.48
124.005,124.005
315.072,More than Upper Bound 219.6825
45.294,45.294
184.4832,184.4832
523.68,More than Upper Bound 219.6825
104.49,104.49
97.38,97.38
12.0756,12.0756
643.9825,More than Upper Bound 219.6825
124.2,124.2
-185.5575,Less Than Lower Bound -126.1455
498.96,More than Upper Bound 219.6825
157.65,157.65
284.22,More than Upper Bound 219.6825
110.34,110.34
66.9546,66.9546
194.73,194.73
-313.875,Less Than Lower Bound -126.1455
30.3,30.3
235.9524,More than Upper Bound 219.6825
32.424,32.424
6.104,6.104
-7.29,-7.29
-34.11,-34.11
238,More than Upper Bound 219.6825
89.1,89.1
-411.498,Less Than Lower Bound -126.1455
24.786,24.786
202.77,202.77
413.25,More than Upper Bound 219.6825
305.31,More than Upper Bound 219.6825
143.55,143.55
-178.56,Less Than Lower Bound -126.1455
10.3473,10.3473
25.1808,25.1808
-83.145,-83.145
661.86,More than Upper Bound 219.6825
200.25,200.25
98.16256,98.16256
286.38,More than Upper Bound 219.6825
117.36,117.36
177.4206,177.4206
166.617,166.617
148.5106,148.5106
153.48,153.48
-743.274,Less Than Lower Bound -126.1455
35.37,35.37
583.68,More than Upper Bound 219.6825
130.7326,130.7326
434.9913,More than Upper Bound 219.6825
153.58,153.58
415.9896,More than Upper Bound 219.6825
416.7,More than Upper Bound 219.6825
72.3,72.3
-29.552,-29.552
-1030.722,Less Than Lower Bound -126.1455
266.4522,More than Upper Bound 219.6825
74.9985,74.9985
-204.3145,Less Than Lower Bound -126.1455
35.868,35.868
-42.129,-42.129
-115.4958,-115.4958
455.2,More than Upper Bound 219.6825
6.24,6.24
670.9,More than Upper Bound 219.6825
148.74,148.74
15.84,15.84
327.5818,More than Upper Bound 219.6825
77.04,77.04
162.54,162.54
183.995,183.995
85.86,85.86
135.84,135.84
338.34,More than Upper Bound 219.6825
473.76,More than Upper Bound 219.6825
-22.74,-22.74
403.47,More than Upper Bound 219.6825
364.26,More than Upper Bound 219.6825
329.4081,More than Upper Bound 219.6825
112.68,112.68
15.84,15.84
118.824,118.824
624.33,More than Upper Bound 219.6825
143.6288,143.6288
302.373,More than Upper Bound 219.6825
4.92,4.92
1073.44,More than Upper Bound 219.6825
280.26,More than Upper Bound 219.6825
125.3,125.3
395.88,More than Upper Bound 219.6825
0,0
211.5,211.5
47.52,47.52
254.28,More than Upper Bound 219.6825
7.2,7.2
99.348,99.348
17.44,17.44
31.4548,31.4548
-29.94,-29.94
293.16,More than Upper Bound 219.6825
-39.27,-39.27
8.556,8.556
102.78,102.78
280.92,More than Upper Bound 219.6825
100.9113,100.9113
-14.8704,-14.8704
-162.2296,Less Than Lower Bound -126.1455
371.52,More than Upper Bound 219.6825
6.24,6.24
329.28,More than Upper Bound 219.6825
144.48,144.48
43.4352,43.4352
0,0
228.3,More than Upper Bound 219.6825
153.6,153.6
100.88,100.88
462.48,More than Upper Bound 219.6825
332.9256,More than Upper Bound 219.6825
67.8036,67.8036
122.04,122.04
-92.6955,-92.6955
170.1,170.1
16.56,16.56
274.491,More than Upper Bound 219.6825
252.96,More than Upper Bound 219.6825
223.11,More than Upper Bound 219.6825
64.8,64.8
6.24,6.24
-115.3544,-115.3544
602.85,More than Upper Bound 219.6825
92.9832,92.9832
187.065,187.065
-38.664,-38.664
82.44,82.44
-223.02,Less Than Lower Bound -126.1455
-35.994,-35.994
75.628,75.628
101.64,101.64
87.35364,87.35364
-426.2808,Less Than Lower Bound -126.1455
-25.62,-25.62
190.4298,190.4298
-298.176,Less Than Lower Bound -126.1455
182.226,182.226
405.72,More than Upper Bound 219.6825
149.52,149.52
155,155
260.58,More than Upper Bound 219.6825
185.04,185.04
178.91,178.91
103.9992,103.9992
89.94,89.94
241.38,More than Upper Bound 219.6825
142.08,142.08
-23.556,-23.556
-100.2225,-100.2225
59.22,59.22
106.1242,106.1242
103.68,103.68
467.7,More than Upper Bound 219.6825
68.198,68.198
6.92,6.92
328.23,More than Upper Bound 219.6825
73.32,73.32
214.4675,214.4675
-50.098,-50.098
406.56,More than Upper Bound 219.6825
423.92,More than Upper Bound 219.6825
20.1558,20.1558
759.264,More than Upper Bound 219.6825
551.196,More than Upper Bound 219.6825
154.08,154.08
546.96,More than Upper Bound 219.6825
414.3,More than Upper Bound 219.6825
-119.052,-119.052
5.04,5.04
-41.202,-41.202
27,27
187.04,187.04
65.52,65.52
356.22,More than Upper Bound 219.6825
182.55,182.55
218.52,218.52
87.579,87.579
262.88,More than Upper Bound 219.6825
58.32,58.32
54.54,54.54
17.655,17.655
19.05,19.05
88.0125,88.0125
-334.704,Less Than Lower Bound -126.1455
136.665,136.665
57.5928,57.5928
105.84,105.84
16.74,16.74
47.6469,47.6469
11.984,11.984
231.6,More than Upper Bound 219.6825
-1195.2387,Less Than Lower Bound -126.1455
217.134,217.134
90.24,90.24
-650.2734,Less Than Lower Bound -126.1455
-199.5076,Less Than Lower Bound -126.1455
-89.0712,-89.0712
40.08,40.08
-133.362,Less Than Lower Bound -126.1455
-599.616,Less Than Lower Bound -126.1455
342,More than Upper Bound 219.6825
68.16,68.16
8.61,8.61
319.2,More than Upper Bound 219.6825
282.2092,More than Upper Bound 219.6825
460.2,More than Upper Bound 219.6825
138.84,138.84
270.48,More than Upper Bound 219.6825
228.72,More than Upper Bound 219.6825
135.9666,135.9666
5.28,5.28
234.645,More than Upper Bound 219.6825
-27.864,-27.864
194.73,194.73
-397.71,Less Than Lower Bound -126.1455
227.268,More than Upper Bound 219.6825
136.68,136.68
74.0925,74.0925
218.7,218.7
-20.376,-20.376
-210.864,Less Than Lower Bound -126.1455
34.758,34.758
124.16,124.16
206.688,206.688
102.96,102.96
245.7,More than Upper Bound 219.6825
5.04,5.04
219.69,More than Upper Bound 219.6825
22.6275,22.6275
-264.24,Less Than Lower Bound -126.1455
335.5912,More than Upper Bound 219.6825
-10.4601,-10.4601
0,0
7.52,7.52
527.68,More than Upper Bound 219.6825
0,0
-53.4789,-53.4789
232.65,More than Upper Bound 219.6825
94.0702,94.0702
441.12,More than Upper Bound 219.6825
152.64,152.64
992.16,More than Upper Bound 219.6825
225.6328,More than Upper Bound 219.6825
39.42,39.42
83.844,83.844
-63.0056,-63.0056
34.86,34.86
-1629.54,Less Than Lower Bound -126.1455
224.2674,More than Upper Bound 219.6825
367.464,More than Upper Bound 219.6825
64.74,64.74
130.08,130.08
118.8,118.8
39.672,39.672
182.28,182.28
-221.112,Less Than Lower Bound -126.1455
202.68,202.68
-598.6875,Less Than Lower Bound -126.1455
179.76,179.76
50.098,50.098
95.04,95.04
355.2,More than Upper Bound 219.6825
-124.74,-124.74
200.64,200.64
26.3571,26.3571
-227.4912,Less Than Lower Bound -126.1455
267.705,More than Upper Bound 219.6825
162.96,162.96
125.94,125.94
-95.994,-95.994
219.84,More than Upper Bound 219.6825
727.95,More than Upper Bound 219.6825
-140.196,Less Than Lower Bound -126.1455
-303.14,Less Than Lower Bound -126.1455
44.1,44.1
160.1766,160.1766
1428,More than Upper Bound 219.6825
89.94,89.94
33.156,33.156
-1094.34,Less Than Lower Bound -126.1455
394.62,More than Upper Bound 219.6825
76.32,76.32
330.72,More than Upper Bound 219.6825
173.922,173.922
126.324,126.324
56.7,56.7
69.8,69.8
48.96,48.96
-36.1764,-36.1764
211.5,211.5
427.4368,More than Upper Bound 219.6825
288.84,More than Upper Bound 219.6825
124.35,124.35
60,60
88.7332,88.7332
-81.3065,-81.3065
14.18616,14.18616
97.3791,97.3791
-245.112,Less Than Lower Bound -126.1455
232.8,More than Upper Bound 219.6825
488.595,More than Upper Bound 219.6825
261.24,More than Upper Bound 219.6825
171,171
58.23576,58.23576
205.344,205.344
-211.14,Less Than Lower Bound -126.1455
-158.102,Less Than Lower Bound -126.1455
368.07,More than Upper Bound 219.6825
138.87,138.87
680.60136,More than Upper Bound 219.6825
131.70208,131.70208
56.2744,56.2744
9.5448,9.5448
68.5965,68.5965
117.5508,117.5508
89.358,89.358
-61.677,-61.677
377.73,More than Upper Bound 219.6825
-21.2136,-21.2136
240.252,More than Upper Bound 219.6825
68.3568,68.3568
338.8,More than Upper Bound 219.6825
-54.588,-54.588
187.26,187.26
169.11,169.11
377.832,More than Upper Bound 219.6825
43.008,43.008
377.9622,More than Upper Bound 219.6825
-38.034,-38.034
178.56,178.56
45.42,45.42
62.04,62.04
282.42,More than Upper Bound 219.6825
-1869.876,Less Than Lower Bound -126.1455
81.36,81.36
179.1888,179.1888
-241.296,Less Than Lower Bound -126.1455
241.8,More than Upper Bound 219.6825
215.52,215.52
255.04,More than Upper Bound 219.6825
195.7204,195.7204
28.6182,28.6182
95.9904,95.9904
221.85,More than Upper Bound 219.6825
54.3,54.3
93.6,93.6
35.8176,35.8176
-248.052,Less Than Lower Bound -126.1455
-196.3197,Less Than Lower Bound -126.1455
66.084,66.084
77.16,77.16
244.2,More than Upper Bound 219.6825
296.1255,More than Upper Bound 219.6825
152.118,152.118
414.15,More than Upper Bound 219.6825
65.16,65.16
171,171
445.83,More than Upper Bound 219.6825
-125.504,-125.504
343.53,More than Upper Bound 219.6825
213.6888,213.6888
352.9,More than Upper Bound 219.6825
-34.83,-34.83
-890.178,Less Than Lower Bound -126.1455
27.3735,27.3735
121.24,121.24
51.942,51.942
65.31,65.31
211.5,211.5
-181.38,Less Than Lower Bound -126.1455
13.8,13.8
316.2,More than Upper Bound 219.6825
-103.32,-103.32
156.96,156.96
-41.7564,-41.7564
53.272,53.272
394.62,More than Upper Bound 219.6825
0,0
210.4942,210.4942
149.8956,149.8956
9.4296,9.4296
-104.95572,-104.95572
-113.652,-113.652
109.98,109.98
246.72,More than Upper Bound 219.6825
224.58,More than Upper Bound 219.6825
364.95,More than Upper Bound 219.6825
187.92,187.92
123.3,123.3
-2.1322,-2.1322
171.36,171.36
316.8825,More than Upper Bound 219.6825
102.9528,102.9528
135.96,135.96
17.424,17.424
45.36,45.36
145.35,145.35
30.48,30.48
152.25,152.25
87.309,87.309
107.16,107.16
148.224,148.224
178.74,178.74
-88.935,-88.935
60.4768,60.4768
77.955,77.955
43.2,43.2
436.77,More than Upper Bound 219.6825
-284.526,Less Than Lower Bound -126.1455
575.46,More than Upper Bound 219.6825
-430.617,Less Than Lower Bound -126.1455
43.2,43.2
273.48,More than Upper Bound 219.6825
158.16,158.16
275.904,More than Upper Bound 219.6825
-263.088,Less Than Lower Bound -126.1455
79.11,79.11
-65.0352,-65.0352
1415.4296,More than Upper Bound 219.6825
582,More than Upper Bound 219.6825
81.88,81.88
59.31,59.31
163.38,163.38
128.52,128.52
91.068,91.068
-59.292,-59.292
482.28,More than Upper Bound 219.6825
54.24,54.24
-22.698,-22.698
169.14,169.14
145.74,145.74
24.6,24.6
19.08,19.08
236.2325,More than Upper Bound 219.6825
17.64,17.64
69.894,69.894
191.1,191.1
120.96,120.96
214.4922,214.4922
52.9173,52.9173
19.5,19.5
47.5377,47.5377
131.76,131.76
5.4124,5.4124
14.25,14.25
291.6,More than Upper Bound 219.6825
-122.968,-122.968
68.236,68.236
-331.5,Less Than Lower Bound -126.1455
6.12,6.12
-103.41,-103.41
85.3092,85.3092
-96.1146,-96.1146
-34.749,-34.749
31.22,31.22
-81.441,-81.441
108.36,108.36
-540.168,Less Than Lower Bound -126.1455
283.005,More than Upper Bound 219.6825
49.3164,49.3164
-232.776,Less Than Lower Bound -126.1455
213.96,213.96
145.5,145.5
30.6,30.6
107.22,107.22
-147.8655,Less Than Lower Bound -126.1455
193.44,193.44
-752.13,Less Than Lower Bound -126.1455
-317.43,Less Than Lower Bound -126.1455
41.4,41.4
-45.9675,-45.9675
-93.912,-93.912
-13.5765,-13.5765
223.054,More than Upper Bound 219.6825
124.8048,124.8048
91.17,91.17
89.91,89.91
55.68,55.68
-259.605,Less Than Lower Bound -126.1455
511.08,More than Upper Bound 219.6825
-45.1044,-45.1044
-216.72,Less Than Lower Bound -126.1455
114.279,114.279
-114.3912,-114.3912
274.386,More than Upper Bound 219.6825
-165.768,Less Than Lower Bound -126.1455
74.76,74.76
59.7,59.7
202.398,202.398
290.96,More than Upper Bound 219.6825
5.28,5.28
107.46,107.46
-421.74,Less Than Lower Bound -126.1455
122.16,122.16
-103.9545,-103.9545
338.4492,More than Upper Bound 219.6825
13.71,13.71
61.3356,61.3356
580.5394,More than Upper Bound 219.6825
196.8,196.8
127.476,127.476
16.5,16.5
-21.96,-21.96
276.48,More than Upper Bound 219.6825
-373.3048,Less Than Lower Bound -126.1455
253.32,More than Upper Bound 219.6825
151.677,151.677
68.952,68.952
70.32,70.32
75.68,75.68
318.48,More than Upper Bound 219.6825
91.59,91.59
288.3,More than Upper Bound 219.6825
259.2,More than Upper Bound 219.6825
241.28,More than Upper Bound 219.6825
-58.8,-58.8
148.28472,148.28472
29.34,29.34
122.2,122.2
128.52,128.52
-201.825,Less Than Lower Bound -126.1455
299.016,More than Upper Bound 219.6825
243.42,More than Upper Bound 219.6825
-117.7512,-117.7512
192.42,192.42
-202.716,Less Than Lower Bound -126.1455
30.375,30.375
-553.6476,Less Than Lower Bound -126.1455
373.86,More than Upper Bound 219.6825
523.7052,More than Upper Bound 219.6825
318.3016,More than Upper Bound 219.6825
58.08,58.08
-15.9102,-15.9102
653.301,More than Upper Bound 219.6825
365.64,More than Upper Bound 219.6825
6.63,6.63
216.8244,216.8244
105.7,105.7
31.256,31.256
-0.105,-0.105
45.456,45.456
93.6,93.6
162.477,162.477
545.82,More than Upper Bound 219.6825
192.0348,192.0348
313.11,More than Upper Bound 219.6825
59.796,59.796
101.31984,101.31984
207.72,207.72
62.82,62.82
-74.112,-74.112
-889.92,Less Than Lower Bound -126.1455
208.6,208.6
460.608,More than Upper Bound 219.6825
29.097,29.097
700.65,More than Upper Bound 219.6825
46.44,46.44
14.76,14.76
240.5648,More than Upper Bound 219.6825
4.59,4.59
15.904,15.904
183.771,183.771
137.52,137.52
167.76,167.76
90.9,90.9
147.24384,147.24384
118.8,118.8
-601.74176,Less Than Lower Bound -126.1455
60.744,60.744
84.5982,84.5982
-59.58,-59.58
57.24,57.24
203.511,203.511
145,145
445.26,More than Upper Bound 219.6825
10.2,10.2
185.22,185.22
183.36,183.36
94.1256,94.1256
-137.529,Less Than Lower Bound -126.1455
75.735,75.735
122.04,122.04
10.134,10.134
70.146,70.146
171.3,171.3
102.0573,102.0573
244.6155,More than Upper Bound 219.6825
119.88,119.88
159.15,159.15
10.0665,10.0665
369.09,More than Upper Bound 219.6825
0,0
-127.2714,Less Than Lower Bound -126.1455
195.18,195.18
-227.52,Less Than Lower Bound -126.1455
35.9964,35.9964
63.6975,63.6975
110.7,110.7
225.24,More than Upper Bound 219.6825
-20.655,-20.655
71.991,71.991
-383.031,Less Than Lower Bound -126.1455
125.198,125.198
359.64,More than Upper Bound 219.6825
334.551,More than Upper Bound 219.6825
747.612,More than Upper Bound 219.6825
61.656,61.656
68.1192,68.1192
688.08,More than Upper Bound 219.6825
115.2,115.2
